sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly orderable,availability_ mixed,order_ y
1744.0,9.0,5.0,707.627,25.0,6.0,49.99,448.78,25.0,6.0,49.99,448.78,5.0,1000.0,547.0,198.0,22.0,42.0,2.0,47.0,0.036661547,0.03112068,96.99,72.99,0,1,0,1,0,0,0,0,1
1747.0,9.0,5.0,445.63800000000003,5.0,14.99,17.99,80.95,1.0,14.99,14.99,14.99,1.0,1700.0,446.0,48.0,21.0,26.0,2.0,14.0,0.029409805,0.044464204,54.989998,5.0,0,1,0,0,1,0,0,0,0
1748.0,9.0,5.0,312.944,1.0,24.99,24.99,24.99,1.0,24.99,24.99,24.99,5.0,5000.0,516.0,160.0,82.0,52.0,1.0,10.0,0.08980346,0.06671114,0.0,0.0,0,1,0,1,0,0,0,0,1
1751.0,9.0,5.0,3052.367,56.0,9.99,199.99,2789.67,6.0,9.99,189.99,263.94,5.0,500.0,442.0,4.0,4.0,42.0,1.0,13.0,0.020004,0.020004,0.0,0.0,0,1,0,1,0,0,0,0,1
1753.0,9.0,5.0,1067.758,54.0,14.99,69.95,1543.18,14.0,14.99,69.95,497.74,5.0,3000.0,512.0,136.0,27.0,41.0,2.0,25.0,0.008349843,0.033344448,420.0,30.000002,0,1,0,1,0,0,0,0,1
1760.0,9.0,5.0,679.0269999999999,2.0,159.0,159.0,318.0,1.0,159.0,159.0,159.0,1.0,700.0,469.0,84.0,11.0,61.0,2.0,31.0,0.0052634347,0.0052634347,0.0,0.0,0,1,0,1,0,0,0,0,0
1762.0,9.0,5.0,204.852,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,3.0,25000.0,553.0,348.0,232.0,58.0,1.0,10.0,0.0025000623,0.0025000623,0.0,0.0,0,1,0,1,0,0,0,0,0
1766.0,9.0,5.0,2977.2140000000004,82.0,6.99,49.99,1581.67,8.0,14.99,29.99,152.93,5.0,600.0,476.0,51.0,13.0,40.0,1.0,27.0,0.11705686,0.033444818,0.0,0.0,0,1,0,1,0,0,0,0,1
1767.0,9.0,5.0,3381.063,21.0,3.99,49.99,349.81,11.0,3.99,49.99,199.9,1.0,8500.0,516.0,51.0,99.0,53.0,1.0,14.0,0.07850826,0.07685564,17.24,17.24,0,1,1,0,0,0,0,0,1
1770.0,9.0,5.0,4107.615,138.0,3.0,59.95,1277.17,8.0,3.0,49.99,115.98,5.0,300.0,577.0,89.0,21.0,50.0,2.0,21.0,0.06434426,0.06434426,15.0,15.0,0,1,0,1,0,0,0,0,1
1774.0,9.0,5.0,2383.409,6.0,9.99,179.99,409.95,4.0,9.99,179.99,229.96,5.0,2800.0,535.0,131.0,31.0,49.0,2.0,43.0,0.023429906,0.013540351,64.95999,64.95999,0,1,0,1,0,0,0,0,1
1777.0,9.0,5.0,1839.537,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,1.0,3000.0,535.0,158.0,12.0,58.0,1.0,14.0,0.019071931,0.015163003,49.96,0.0,0,1,0,0,1,0,0,0,0
1785.0,9.0,5.0,798.518,13.0,9.99,29.99,159.9,2.0,14.99,14.99,29.98,5.0,2500.0,542.0,156.0,13.0,42.0,2.0,12.0,0.007767593,0.007767593,215.0,215.0,0,1,0,1,0,0,0,0,1
1787.0,9.0,5.0,802.7139999999999,19.0,19.99,169.99,1629.81,5.0,29.99,169.99,429.95,5.0,2300.0,503.0,22.0,30.0,29.0,2.0,14.0,0.0126443645,0.00782856,694.01,694.01,0,1,0,1,0,0,0,0,1
1788.0,9.0,5.0,527.2180000000001,15.0,12.9,39.95,365.33,2.0,19.99,39.95,59.94,5.0,400.0,70.0,84.0,0.0,27.0,1.0,674.0,0.0036364961,0.00400016,149.99998,0.0,0,1,0,1,0,0,0,0,1
1789.0,9.0,5.0,341.352,16.0,19.99,399.99,619.93,3.0,19.99,49.99,109.97,5.0,300.0,370.0,0.0,0.0,19.0,1.0,25.0,0.13695744,0.08503958,10.0,8.0,0,1,0,1,0,0,0,0,1
1792.0,9.0,5.0,687.7080000000001,14.0,7.99,99.99,331.92,3.0,7.99,99.99,125.97,5.0,1500.0,514.0,361.0,7.0,56.0,2.0,38.0,0.06253197,0.06253197,41.0,41.0,0,1,0,1,0,0,0,0,1
1795.0,9.0,5.0,1673.335,40.0,3.99,59.99,686.68,11.0,3.99,59.99,214.91,5.0,5000.0,464.0,38.0,26.0,32.0,1.0,28.0,0.17924528,1.0,9.0,0.0,0,1,0,1,0,0,0,0,1
1796.0,9.0,5.0,872.045,2.0,39.99,39.99,79.98,1.0,39.99,39.99,39.99,2.0,2300.0,602.0,321.0,8.0,57.0,2.0,19.0,0.002684778,0.0020354397,500.0,300.0,0,1,0,1,0,0,0,0,0
1811.0,9.0,5.0,99.425,3.0,9.95,39.99,67.93,3.0,9.95,39.99,67.93,5.0,5000.0,567.0,224.0,71.0,50.0,2.0,10.0,0.08550821,0.07859318,10.95,7.96,0,1,0,1,0,0,0,0,1
1817.0,9.0,5.0,146.422,9.0,3.99,19.99,107.91,9.0,3.99,19.99,107.91,5.0,3600.0,532.0,304.0,35.0,44.0,2.0,13.0,0.04001067,0.02500625,30.000002,0.0,0,1,0,1,0,0,0,0,1
1820.0,9.0,5.0,660.255,12.0,19.99,119.99,519.94,2.0,19.99,119.99,139.98,1.0,500.0,432.0,2.0,2.0,40.0,1.0,40.0,0.019131433,0.019131433,74.840004,74.840004,0,1,0,1,0,0,0,0,1
1823.0,9.0,5.0,5804.568,21.0,10.92,44.99,280.66,3.0,10.92,39.99,80.9,5.0,10000.0,518.0,248.0,91.0,59.0,1.0,10.0,0.0678567,0.097743206,199.99,16.99,0,1,0,1,0,0,0,0,1
1833.0,9.0,5.0,1156.248,11.0,39.99,799.99,3484.9,4.0,39.99,799.99,894.97,1.0,2300.0,472.0,142.0,16.0,29.0,1.0,23.0,0.06007269,0.1001001,192.99,0.0,0,1,0,1,0,0,0,0,0
1847.0,9.0,5.0,1238.417,39.0,3.0,99.99,708.84,3.0,3.0,7.0,17.0,1.0,200.0,395.0,66.0,11.0,35.0,1.0,22.0,0.07503752,0.050025012,0.0,0.0,0,1,0,0,1,0,0,0,0
1852.0,9.0,5.0,14834.034,165.0,0.0,899.0,2414.5,17.0,0.0,20.0,119.92,1.0,1100.0,442.0,64.0,40.0,48.0,2.0,13.0,0.04925123,0.043655414,10.0,5.0,0,1,1,0,0,0,0,0,1
1853.0,9.0,5.0,59.409,1.0,179.99,179.99,179.99,1.0,179.99,179.99,179.99,1.0,1600.0,472.0,81.0,9.0,42.0,1.0,40.0,0.027280167,0.025006251,10.000002,0.0,0,1,0,0,1,0,0,0,0
1860.0,9.0,5.0,101.70700000000001,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,1.0,600.0,486.0,19.0,3.0,31.0,1.0,37.0,0.01917034,0.01823117,90.0,90.0,0,1,0,0,1,0,0,0,0
1865.0,9.0,5.0,2524.5389999999998,61.0,20.99,69.99,3360.48,16.0,64.99,69.99,1109.84,1.0,3200.0,483.0,162.0,10.0,38.0,2.0,59.0,0.027931826,0.034223136,162.0,49.910004,0,1,0,1,0,0,0,0,0
1873.0,9.0,5.0,755.947,17.0,12.0,29.99,335.85,4.0,14.99,29.99,82.96,5.0,300.0,527.0,24.0,10.0,44.0,2.0,28.0,0.03448276,0.03448276,0.0,0.0,0,1,0,1,0,0,0,0,1
1880.0,9.0,5.0,589.078,1.0,299.99,299.99,299.99,1.0,299.99,299.99,299.99,1.0,300.0,495.0,109.0,5.0,41.0,2.0,64.0,0.021433163,0.020004,10.0,0.0,0,1,0,1,0,0,0,0,0
1887.0,9.0,5.0,1022.3480000000001,3.0,89.99,89.99,269.97,3.0,89.99,89.99,269.97,5.0,7500.0,523.0,485.0,5.0,84.0,1.0,30.0,0.047555618,0.031267267,93.96,92.96,0,1,0,1,0,0,0,0,1
1888.0,9.0,5.0,15580.101,50.0,5.0,69.99,1324.39,10.0,5.0,49.99,174.94,1.0,300.0,478.0,1.0,1.0,42.0,2.0,18.0,0.0021395807,0.002127705,50.0,50.0,0,1,0,1,0,0,0,0,0
1891.0,9.0,5.0,889.132,18.0,12.99,24.99,245.82,1.0,12.99,12.99,12.99,1.0,600.0,492.0,126.0,7.0,30.0,2.0,13.0,0.012541554,0.016188405,187.0,187.0,0,1,0,0,1,0,0,0,0
1893.0,9.0,5.0,316.124,3.0,599.0,749.0,2097.0,1.0,749.0,749.0,749.0,3.0,3000.0,477.0,103.0,11.0,39.0,1.0,61.0,0.051884837,0.042271383,102.0,4.0,0,1,0,1,0,0,0,0,0
1897.0,9.0,5.0,716.7439999999999,27.0,9.99,29.99,315.84,3.0,14.99,19.99,51.97,5.0,4000.0,513.0,155.0,10.0,58.0,2.0,17.0,0.01252393,0.025006251,202.0,0.0,0,1,0,1,0,0,0,0,1
1898.0,9.0,5.0,746.607,6.0,49.99,59.99,169.97,1.0,59.99,59.99,59.99,1.0,2800.0,514.0,342.0,4.0,50.0,2.0,54.0,0.19373588,0.1668335,13.99,9.0,0,1,0,0,1,0,0,0,0
1899.0,9.0,5.0,85.23,2.0,9.99,9.99,19.98,1.0,9.99,9.99,9.99,1.0,5000.0,504.0,6.0,56.0,58.0,2.0,10.0,0.14542821,0.09847484,15.49,13.960001,0,1,0,0,1,0,0,0,0
1902.0,9.0,5.0,58.152,3.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,3.0,10300.0,519.0,237.0,5.0,49.0,2.0,24.0,0.03916564,0.03742328,122.00001,79.96,0,1,0,1,0,0,0,0,0
1905.0,9.0,5.0,111.726,2.0,29.95,29.95,59.9,1.0,29.95,29.95,29.95,5.0,2000.0,409.0,61.0,12.0,28.0,1.0,33.0,0.049716752,0.06363791,36.0,23.960001,0,1,0,1,0,0,0,0,1
1910.0,9.0,5.0,725.211,14.0,7.99,12.99,88.92,1.0,12.99,12.99,12.99,5.0,600.0,532.0,51.0,5.0,28.0,2.0,21.0,0.05505694,0.04599816,57.0,23.0,0,1,0,1,0,0,0,0,1
1912.0,9.0,5.0,5481.170999999999,18.0,8.95,26.99,161.76,4.0,8.95,8.99,35.92,1.0,10000.0,562.0,214.0,188.0,39.0,1.0,10.0,0.07326133,0.065832786,12.0,10.0,0,1,0,1,0,0,0,0,1
1913.0,9.0,5.0,753.3689999999999,6.0,699.99,699.99,4199.94,1.0,699.99,699.99,699.99,1.0,300.0,507.0,67.0,12.0,38.0,1.0,165.0,0.05581555,0.031754434,134.99,122.00001,0,1,0,0,1,0,0,0,0
1917.0,9.0,5.0,3201.785,13.0,9.99,34.99,230.87,2.0,12.99,12.99,25.98,1.0,600.0,552.0,24.0,2.0,30.0,2.0,253.0,0.04910714,0.035714287,0.0,0.0,0,1,0,1,0,0,0,0,0
1918.0,9.0,5.0,18676.308999999997,32.0,12.99,79.99,836.71,14.0,12.99,79.99,348.86,3.0,1000.0,447.0,1.0,3.0,39.0,2.0,23.0,0.04653327,0.04653327,3.0,3.0,0,1,0,1,0,0,0,0,1
1927.0,9.0,5.0,948.826,12.0,3.99,65.99,462.88,4.0,3.99,65.99,154.96,5.0,2800.0,535.0,112.0,10.0,52.0,2.0,60.0,0.05730057,0.047242872,54.0,44.0,0,1,0,1,0,0,0,0,1
1928.0,9.0,5.0,1820.132,69.0,10.95,79.99,1106.18,10.0,14.99,79.99,339.86,5.0,2000.0,523.0,193.0,18.0,40.0,2.0,13.0,0.06293266,0.06293266,20.0,20.0,0,1,0,1,0,0,0,0,1
1931.0,9.0,5.0,1180.363,38.0,9.99,29.99,423.76,7.0,9.99,14.99,90.94,5.0,2500.0,521.0,218.0,22.0,43.0,2.0,37.0,0.09215283,0.09878169,6.5999994,4.5999994,0,1,0,1,0,0,0,0,1
1932.0,9.0,5.0,5236.674,104.0,2.99,499.99,5040.79,7.0,12.99,84.99,222.89,5.0,300.0,390.0,1.0,1.0,23.0,2.0,56.0,0.027797855,0.02859594,10.040001,10.040001,0,1,0,1,0,0,0,0,1
1939.0,9.0,5.0,3042.6259999999997,57.0,4.99,29.99,614.55,16.0,4.99,29.99,257.85,5.0,300.0,459.0,175.0,5.0,62.0,1.0,15.0,0.041200563,0.039354585,93.0,93.0,0,1,0,1,0,0,0,0,1
1943.0,9.0,5.0,781.015,14.0,5.0,39.99,214.53,7.0,5.0,39.99,120.85,5.0,13500.0,521.0,201.0,206.0,65.0,2.0,10.0,0.0326438,0.022237046,85.96,29.960001,0,1,0,1,0,0,0,0,1
1949.0,9.0,5.0,4111.994000000001,28.0,3.99,84.99,366.85,7.0,3.99,84.99,156.96,1.0,600.0,489.0,48.0,1.0,25.0,2.0,64.0,0.013038497,0.008517183,391.03998,291.03998,0,1,0,1,0,0,0,0,1
1950.0,9.0,5.0,747.961,13.0,6.0,14.99,155.9,2.0,14.99,14.99,29.98,2.0,300.0,592.0,5.0,3.0,58.0,2.0,181.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,0
1952.0,9.0,5.0,574.602,18.0,9.99,15.95,208.68,2.0,9.99,9.99,19.98,1.0,900.0,466.0,61.0,23.0,62.0,2.0,11.0,0.00500025,0.00500025,0.0,0.0,0,1,0,0,1,0,0,0,1
1957.0,9.0,5.0,277.369,11.0,14.99,17.99,173.89,3.0,14.99,17.99,47.97,5.0,2200.0,535.0,209.0,11.0,37.0,2.0,102.0,0.04563485,0.04563485,85.0,85.0,0,1,0,1,0,0,0,0,1
1962.0,9.0,5.0,2698.079,38.0,12.9,99.95,1724.82,5.0,24.99,49.99,149.95,1.0,3000.0,547.0,277.0,40.0,54.0,2.0,41.0,0.0048311516,0.0028572246,270.0,0.0,0,1,0,0,1,0,0,0,1
1964.0,9.0,5.0,579.504,22.0,17.99,64.99,569.51,4.0,17.99,54.9,110.87,1.0,3000.0,553.0,162.0,21.0,40.0,2.0,11.0,0.018752346,0.012501563,0.0,0.0,0,1,0,0,1,0,0,0,0
1967.0,9.0,5.0,11.31,3.0,19.99,19.99,59.97,3.0,19.99,19.99,59.97,1.0,600.0,597.0,176.0,6.0,45.0,1.0,48.0,0.025955357,0.0105274245,92.0,0.0,0,1,0,1,0,0,0,0,0
1973.0,9.0,5.0,4695.805,94.0,99.99,1199.99,22029.42,5.0,99.99,949.99,1729.95,5.0,900.0,481.0,318.0,9.0,50.0,2.0,27.0,0.062266506,0.04761905,13.01,0.0,0,1,0,1,0,0,0,0,1
1976.0,9.0,5.0,1636.646,16.0,79.99,169.99,1889.84,4.0,79.99,129.99,469.96,1.0,3000.0,548.0,49.0,23.0,26.0,2.0,165.0,0.083379656,0.055586435,0.0,0.0,0,1,0,0,1,0,0,0,0
1980.0,9.0,5.0,989.455,13.0,9.74,69.99,420.52,3.0,9.74,44.99,77.42,5.0,2800.0,558.0,246.0,10.0,47.0,2.0,173.0,0.03231413,0.026962355,42.96,42.96,0,1,0,1,0,0,0,0,1
1986.0,9.0,5.0,1492.23,23.0,3.99,489.99,2378.8,4.0,34.99,489.99,654.96,1.0,1500.0,449.0,61.0,28.0,31.0,2.0,16.0,0.08869521,0.06671114,2.0,0.0,0,1,0,0,1,0,0,0,0
1988.0,9.0,5.0,2273.633,47.0,7.99,39.99,539.49,7.0,9.99,39.99,135.89,5.0,4700.0,497.0,220.0,21.0,41.0,2.0,16.0,0.0743119,0.030009001,28.000002,10.000002,0,1,0,1,0,0,0,0,1
1989.0,9.0,5.0,5328.088000000001,23.0,3.0,499.0,1268.85,4.0,20.0,64.99,169.97,1.0,3000.0,583.0,244.0,20.0,54.0,2.0,14.0,0.022225926,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,0
1997.0,9.0,5.0,846.0880000000001,30.0,29.99,59.95,1359.62,5.0,39.99,49.99,229.95,5.0,1700.0,495.0,89.0,15.0,46.0,2.0,39.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
1999.0,9.0,5.0,127.33200000000001,2.0,609.99,609.99,1219.98,1.0,609.99,609.99,609.99,1.0,8000.0,479.0,202.0,25.0,48.0,2.0,14.0,0.020448953,0.017860333,74.99,39.999996,0,1,0,1,0,0,0,0,0
2008.0,9.0,5.0,392.777,9.0,8.99,29.99,136.91,9.0,8.99,29.99,136.91,5.0,4000.0,545.0,374.0,7.0,44.0,2.0,34.0,0.008645548,0.012501563,794.0,20.0,0,1,0,1,0,0,0,0,1
2018.0,9.0,5.0,8542.796999999999,88.0,3.0,65.99,924.84,9.0,5.0,21.0,109.98,5.0,600.0,545.0,84.0,17.0,48.0,2.0,11.0,0.033344448,0.033344448,0.0,0.0,0,1,0,1,0,0,0,0,1
2020.0,9.0,5.0,1394.185,14.0,99.99,119.99,1659.86,2.0,119.99,119.99,239.98,3.0,2100.0,524.0,167.0,6.0,35.0,2.0,11.0,0.33063316,0.2634352,3.9899998,1.9899998,0,1,0,1,0,0,0,0,0
2022.0,9.0,5.0,2279.7929999999997,3.0,299.99,299.99,599.98,1.0,299.99,299.99,299.99,5.0,3000.0,478.0,137.0,11.0,38.0,1.0,113.0,0.024723625,0.026367493,44.0,44.0,0,1,0,1,0,0,0,0,1
2023.0,9.0,5.0,496.74300000000005,7.0,19.99,44.99,184.95,1.0,39.99,39.99,39.99,5.0,300.0,441.0,11.0,7.0,35.0,2.0,47.0,0.01958672,0.020004,124.909996,0.0,0,1,0,1,0,0,0,0,1
2028.0,9.0,5.0,11342.794,76.0,25.2,89.99,2547.36,5.0,34.99,60.0,232.58,5.0,11000.0,511.0,223.0,79.0,58.0,1.0,10.0,0.073458776,0.016669445,3.0,0.0,0,1,0,1,0,0,0,0,1
2030.0,9.0,5.0,450.603,16.0,3.99,99.99,633.84,11.0,3.99,99.99,381.89,5.0,15000.0,491.0,222.0,201.0,39.0,1.0,10.0,0.03261933,0.032268476,1.0,0.0,0,1,0,1,0,0,0,0,1
2032.0,9.0,5.0,366.366,9.0,17.99,159.95,437.79,1.0,159.95,159.95,159.95,4.0,800.0,467.0,3.0,6.0,43.0,2.0,48.0,0.002873646,0.0029851638,130.0,130.0,0,1,0,1,0,0,0,0,0
2033.0,9.0,5.0,5.0,3.0,9.99,39.99,64.97,3.0,9.99,39.99,64.97,1.0,1500.0,532.0,21.0,41.0,29.0,2.0,14.0,0.024371091,0.01481701,87.0,65.0,0,1,0,1,0,0,0,0,0
2034.0,9.0,5.0,1328.703,21.0,15.0,999.99,9164.8,3.0,229.99,699.99,1529.97,1.0,600.0,415.0,26.0,18.0,31.0,2.0,184.0,0.064135455,0.050025012,2.0,0.0,0,1,0,1,0,0,0,0,0
2040.0,9.0,5.0,1220.1660000000002,13.0,49.99,89.99,239.96,1.0,49.99,49.99,49.99,5.0,300.0,549.0,15.0,15.0,51.0,2.0,11.0,0.091264196,0.03125,50.0,0.0,0,1,0,1,0,0,0,0,1
2042.0,9.0,5.0,1947.7920000000001,60.0,5.99,119.99,1066.74,7.0,9.99,19.99,113.59,5.0,4000.0,535.0,355.0,4.0,54.0,2.0,171.0,0.012676493,0.007813111,365.0,365.0,0,1,0,1,0,0,0,0,1
2049.0,9.0,5.0,374.527,2.0,39.99,39.99,79.98,1.0,39.99,39.99,39.99,1.0,1900.0,500.0,165.0,7.0,36.0,2.0,198.0,0.04747723,0.033344448,27.990002,0.0,0,1,0,1,0,0,0,0,0
2054.0,9.0,5.0,885.528,13.0,299.99,499.99,3099.92,1.0,399.99,399.99,399.99,5.0,4000.0,566.0,110.0,10.0,50.0,1.0,15.0,0.1001001,0.1001001,0.0,0.0,0,1,0,1,0,0,0,0,1
2057.0,9.0,5.0,1070.145,72.0,1.0,5.0,279.84,10.0,1.0,5.0,37.96,5.0,7000.0,506.0,51.0,11.0,29.0,2.0,50.0,0.105301954,0.04446421,37.0,35.0,0,1,0,1,0,0,0,0,1
2061.0,9.0,5.0,148.082,2.0,79.99,149.99,229.98,2.0,79.99,149.99,229.98,5.0,4000.0,555.0,331.0,8.0,52.0,2.0,16.0,0.012026459,0.010001,130.0,0.0,0,1,0,1,0,0,0,0,1
2065.0,9.0,5.0,4591.014,51.0,14.95,44.99,801.58,7.0,14.95,44.99,144.91,5.0,4000.0,507.0,41.0,10.0,42.0,2.0,23.0,0.032064494,0.035610583,60.0,60.0,0,1,0,1,0,0,0,0,1
2067.0,9.0,5.0,99.374,2.0,89.99,89.99,179.98,1.0,89.99,89.99,89.99,1.0,10000.0,494.0,21.0,92.0,56.0,2.0,10.0,0.04240043,0.05558644,52.04,14.0,0,1,0,1,0,0,0,0,0
2068.0,9.0,5.0,767.059,8.0,13.99,349.99,537.43,7.0,13.99,34.99,187.44,5.0,2900.0,477.0,179.0,10.0,59.0,2.0,19.0,0.13944712,0.08703221,12.0,3.0,0,1,0,1,0,0,0,0,1
2071.0,9.0,5.0,297.1,8.0,7.99,39.99,177.92,8.0,7.99,39.99,177.92,5.0,4500.0,613.0,433.0,26.0,66.0,2.0,17.0,0.009238587,0.003949603,417.0,417.0,0,1,0,1,0,0,0,0,1
2072.0,9.0,5.0,250.72799999999998,18.0,9.99,1299.99,8715.86,6.0,9.99,1299.99,3469.94,1.0,800.0,492.0,3.0,2.0,53.0,1.0,16.0,0.089696154,0.1001001,16.99,0.0,0,1,0,0,1,0,0,0,0
2087.0,9.0,5.0,18581.836,100.0,6.99,79.99,1789.07,13.0,9.9,39.99,211.6,1.0,3000.0,553.0,179.0,11.0,44.0,2.0,30.0,0.06589123,0.056933124,24.000002,7.0,0,1,0,1,0,0,0,0,1
2092.0,9.0,5.0,5414.6990000000005,45.0,14.99,149.95,2920.06,3.0,39.99,47.99,135.97,5.0,9500.0,485.0,224.0,24.0,60.0,2.0,52.0,0.025006251,0.024005761,280.0,40.0,0,1,0,1,0,0,0,0,1
2094.0,9.0,5.0,1403.07,21.0,12.99,29.99,297.84,7.0,12.99,29.99,123.93,5.0,5000.0,582.0,358.0,4.0,61.0,2.0,10.0,0.038931925,0.020004,134.99,0.0,0,1,0,1,0,0,0,0,1
2104.0,9.0,5.0,5168.608,51.0,6.95,26.99,521.37,11.0,6.95,26.99,143.77,1.0,4000.0,548.0,59.0,21.0,31.0,2.0,45.0,0.024850333,0.021762785,51.96,0.0,0,1,0,1,0,0,0,0,0
2106.0,9.0,5.0,550.82,5.0,19.99,25.95,111.87,1.0,19.99,19.99,19.99,1.0,1500.0,529.0,261.0,8.0,64.0,2.0,14.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,0
2107.0,9.0,5.0,243.13299999999998,6.0,49.99,49.99,149.97,2.0,49.99,49.99,99.98,5.0,600.0,410.0,15.0,14.0,84.0,1.0,156.0,0.06671114,0.06671114,0.0,0.0,0,0,0,0,0,0,0,0,1
2110.0,9.0,5.0,3267.847,136.0,3.99,119.95,5246.28,9.0,29.95,49.95,345.25,1.0,2300.0,482.0,25.0,14.0,39.0,2.0,177.0,0.11099322,0.03477737,36.0,36.0,0,1,0,1,0,0,0,0,0
2111.0,9.0,5.0,12.960999999999999,1.0,14.99,14.99,14.99,1.0,14.99,14.99,14.99,1.0,1000.0,529.0,139.0,16.0,40.0,2.0,13.0,0.02175858,0.018717261,144.0,134.0,0,1,0,1,0,0,0,0,0
2119.0,9.0,5.0,1126.496,28.0,9.99,59.99,624.72,5.0,12.0,24.99,82.96,5.0,2000.0,500.0,76.0,48.0,49.0,2.0,17.0,0.08524582,0.084578514,95.0,5.0,0,1,0,1,0,0,0,0,1
2121.0,9.0,5.0,26.831,2.0,1799.99,1799.99,3599.98,1.0,1799.99,1799.99,1799.99,1.0,800.0,492.0,3.0,2.0,53.0,1.0,16.0,0.023013627,0.026707647,69.96,24.960001,0,1,0,0,1,0,0,0,0
2123.0,9.0,5.0,2139.3179999999998,32.0,139.99,149.99,709.95,1.0,139.99,139.99,139.99,4.0,300.0,434.0,9.0,10.0,31.0,2.0,11.0,0.035393614,0.037750095,92.0,17.000002,0,1,0,1,0,0,0,0,0
2124.0,9.0,5.0,1783.172,21.0,11.99,54.99,744.8,4.0,11.99,34.99,111.96,5.0,300.0,428.0,42.0,3.0,34.0,2.0,79.0,0.08945702,0.104210086,19.99,16.99,0,1,0,1,0,0,0,0,1
2128.0,9.0,5.0,722.115,17.0,7.0,17.95,209.78,3.0,7.0,17.95,34.94,5.0,14300.0,531.0,222.0,21.0,48.0,2.0,10.0,0.00800064,0.00800064,90.00001,90.00001,0,1,0,1,0,0,0,0,1
2129.0,9.0,5.0,534.685,4.0,19.99,69.99,229.96,3.0,19.99,69.99,159.97,5.0,2700.0,472.0,113.0,11.0,56.0,2.0,10.0,0.059380144,0.05663583,66.95,18.0,0,1,0,1,0,0,0,0,1
2132.0,9.0,5.0,564.025,20.0,19.9,89.99,399.37,2.0,29.99,89.99,119.98,1.0,600.0,70.0,84.0,1.0,34.0,2.0,309.0,0.0255664,0.024413362,49.989998,49.989998,0,1,0,1,0,0,0,0,0
2133.0,9.0,5.0,170.581,3.0,39.99,39.99,119.97,2.0,39.99,39.99,79.98,5.0,3500.0,487.0,191.0,21.0,41.0,2.0,25.0,0.053991195,0.060975607,27.990002,13.200001,0,1,0,1,0,0,0,0,1
2143.0,9.0,5.0,985.428,8.0,19.99,19.99,159.92,1.0,19.99,19.99,19.99,5.0,5000.0,498.0,15.0,99.0,42.0,1.0,10.0,0.018637866,0.016681494,44.999996,29.959995,0,1,0,1,0,0,0,0,1
2145.0,9.0,5.0,2437.923,44.0,3.0,249.99,1523.44,17.0,9.95,249.99,641.79,5.0,2500.0,508.0,382.0,12.0,51.0,2.0,68.0,0.064557776,0.06671114,2.0,0.0,0,1,0,1,0,0,0,0,1
2147.0,9.0,5.0,1141.818,22.0,12.99,39.95,606.66,5.0,19.99,39.95,149.91,5.0,300.0,428.0,83.0,10.0,43.0,1.0,191.0,0.037397157,0.037397157,28.000002,28.000002,0,1,0,1,0,0,0,0,1
2149.0,9.0,5.0,796.543,42.0,7.0,39.99,355.82,1.0,7.0,7.0,7.0,1.0,4000.0,533.0,297.0,16.0,50.0,2.0,10.0,0.016669445,0.016669445,0.0,0.0,0,1,0,0,1,0,0,0,0
2154.0,9.0,5.0,11965.056,27.0,9.99,39.99,399.85,7.0,9.99,39.99,199.93,1.0,600.0,70.0,105.0,0.0,34.0,2.0,303.0,0.042892158,0.016669445,54.99,0.0,0,1,0,1,0,0,0,0,0
2162.0,9.0,5.0,888.069,6.0,39.99,99.99,389.94,4.0,39.99,99.99,249.96,5.0,3900.0,534.0,184.0,17.0,38.0,1.0,41.0,0.072423674,0.076963514,56.95,56.95,0,1,0,1,0,0,0,0,1
2165.0,9.0,5.0,898.408,12.0,9.99,9.99,109.89,4.0,9.99,9.99,39.96,5.0,3500.0,515.0,68.0,59.0,60.0,2.0,60.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
2170.0,9.0,5.0,2161.232,54.0,5.99,29.99,896.84,9.0,7.99,29.99,171.33,5.0,1300.0,578.0,208.0,3.0,47.0,2.0,59.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
2171.0,9.0,5.0,1393.453,27.0,15.0,44.99,454.87,5.0,15.0,29.99,99.97,5.0,3400.0,577.0,155.0,212.0,42.0,2.0,12.0,0.070123464,0.06231261,46.0,25.0,0,0,0,1,0,0,0,0,1
2173.0,9.0,5.0,742.605,15.0,15.99,39.99,359.85,1.0,15.99,15.99,15.99,1.0,600.0,70.0,156.0,2.0,40.0,1.0,287.0,0.02519209,0.033444818,32.0,0.0,0,1,0,0,1,0,0,0,0
