,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
594,595,19,7,774.6619999999999,18,9.99,41.99,458.82,6,9.99,41.99,152.94,1.0,500.0,456.0,127.0,14.0,33.0,1.0,15.0,0.03672420124862285,0.036724201248622836,32.0,32.0,0,0,1,0,1,0,0,0,0
595,596,19,7,4126.28,89,4.0,39.99,1496.75,9,8.39,34.99,154.83,1.0,600.0,497.0,50.0,1.0,46.0,2.0,182.0,0.06261201738715858,0.05957739765927025,26.6,35.99,0,0,1,0,1,0,0,0,0
596,597,19,7,6685.541,59,1.0,10.0,95.0,2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.5797665369649806,1.0,0.0,9.0,0,0,1,1,0,0,0,0,0
597,598,19,7,460.94,7,3.99,9.99,51.93,3,3.99,9.99,17.97,1.0,300.0,537.0,1.0,1.0,50.0,2.0,18.0,0.12619210161567265,0.14886994180538637,6.0,6.0,0,0,1,0,1,0,0,0,0
598,599,19,7,1108.013,25,7.99,44.99,620.76,3,13.99,39.99,83.97,5.0,1500.0,484.0,257.0,11.0,45.0,2.0,13.0,0.03854370301698946,0.03645052853266372,26.0,37.0,0,0,1,0,1,0,0,0,0
599,600,19,7,4025.941,27,3.99,99.99,1619.73,12,3.99,99.99,259.88,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.014269256280428378,0.03809472286652646,96.0,96.0,0,0,1,0,1,0,0,0,0
600,601,19,7,226.44,5,19.99,19.99,99.95,2,19.99,19.99,39.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.050025012506253116,0.05002501250625313,0.0,0.0,0,0,1,0,1,0,0,0,0
601,602,19,7,45.998000000000005,4,19.99,19.99,79.96,1,19.99,19.99,19.99,1.0,600.0,553.0,39.0,4.0,35.0,2.0,259.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,1,0,1,0,0,0,0
602,603,19,7,4879.308,56,11.95,499.99,2892.27,4,14.99,99.99,172.96,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.015167268824672649,0.018765246762994934,85.0,488.04,0,0,0,0,0,1,0,0,0
603,604,19,7,707.064,5,3.99,39.99,96.95,5,3.99,39.99,96.95,5.0,3000.0,501.0,323.0,8.0,54.0,1.0,19.0,0.060483340784179655,0.060483340784179655,36.0,36.0,0,0,1,0,1,0,0,0,0
604,605,19,7,389.45599999999996,6,9.99,29.99,119.94,6,9.99,29.99,119.94,1.0,700.0,566.0,57.0,1.0,50.0,1.0,224.0,0.04947501511736572,0.04947501511736572,20.0,20.0,0,0,1,0,1,0,0,0,0
605,606,19,7,118.415,5,14.99,59.95,104.92,1,14.99,14.99,14.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04765535646206633,0.066711140760507,0.0,44.96,0,0,0,0,0,1,0,0,0
606,607,19,7,390.819,3,19.99,29.99,79.97,3,19.99,29.99,79.97,5.0,2500.0,567.0,321.0,19.0,57.0,2.0,16.0,0.03785216027686151,0.03785216027686151,10.0,10.0,0,0,1,0,1,0,0,0,0
607,608,19,7,394.506,2,14.99,59.99,74.98,2,14.99,59.99,74.98,4.0,600.0,70.0,123.0,1.0,41.0,2.0,336.0,0.027649919489940306,0.027649919489940306,45.0,45.0,0,0,1,0,1,0,0,0,0
608,609,19,7,408.228,19,15.99,59.95,434.8,2,15.99,19.99,35.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04630088963852234,0.05772561092938234,3.9999999999999982,43.96,0,0,0,0,0,1,0,0,0
609,610,19,7,1708.024,62,14.9,199.99,4304.62,2,29.99,159.99,189.98,1.0,500.0,509.0,7.0,6.0,22.0,2.0,104.0,0.014657520695454118,0.011668027936592603,130.0,185.09,0,0,1,0,1,0,0,0,0
610,611,19,7,794.615,38,6.95,19.99,569.59,13,6.95,19.99,189.53,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06775423690431978,0.06865121486245994,13.04,13.04,0,0,1,0,1,0,0,0,0
611,612,19,7,532.235,13,24.99,34.99,239.92,2,29.99,29.99,59.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04656697883789518,0.03334444814938313,0.0,10.000000000000004,0,0,1,0,1,0,0,0,0
612,613,19,7,1581.776,12,333.0,549.99,4748.91,1,399.99,399.99,399.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0025268956455270788,0.002500062501562539,0.0,216.99,0,0,1,0,1,0,0,0,0
613,614,19,7,6387.486,118,1.0,39.99,1675.63,2,11.9,29.99,41.89,1.0,4000.0,535.0,45.0,3.0,43.0,1.0,43.0,0.07035580879509663,0.048418586489652485,18.089999999999996,38.99,0,0,1,0,1,0,0,0,0
614,615,19,7,318.001,9,14.99,29.99,174.91,2,14.99,19.99,34.98,1.0,300.0,582.0,11.0,7.0,44.0,1.0,44.0,0.05373256007856072,0.05836738097223381,4.999999999999998,14.999999999999998,0,0,1,0,1,0,0,0,0
615,616,19,7,1690.744,20,19.99,299.99,944.8,4,29.99,39.99,149.96,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.02047552471170673,0.027048130361781497,10.000000000000004,280.0,0,0,1,0,1,0,0,0,0
616,617,19,7,539.663,5,34.99,49.99,184.96,1,49.99,49.99,49.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.027032871972318337,0.020004000800160033,0.0,15.0,0,0,1,0,1,0,0,0,0
617,618,19,7,1673.6,40,4.99,49.99,985.56,8,4.99,49.99,179.92,1.0,4000.0,613.0,360.0,4.0,60.0,2.0,21.0,0.038320102271113154,0.039580087947681655,45.0,45.0,0,0,1,0,1,0,0,0,0
618,619,19,7,2031.165,7,599.0,599.0,4193.0,3,599.0,599.0,1797.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.001669449081803005,0.001669449081803005,0.0,0.0,0,0,1,0,1,0,0,0,0
619,620,19,7,2192.5860000000002,25,6.99,19.99,238.84,5,6.99,17.99,63.95,5.0,600.0,435.0,31.0,28.0,44.0,2.0,21.0,0.1053314789058878,0.07778841550981329,10.999999999999998,12.999999999999998,0,0,1,0,1,0,0,0,0
620,621,19,7,3995.052,87,4.99,259.99,4429.68,13,4.99,229.99,614.73,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.02506784192235485,0.02890347920681727,225.0,255.0,0,0,1,0,1,0,0,0,0
621,622,19,7,342.405,10,19.99,54.99,419.95,1,44.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.02381235861412073,0.022727272727272728,0.0,35.0,0,0,0,0,0,1,0,0,0
622,623,19,7,4786.818,73,3.99,79.99,1526.48,7,3.99,59.99,144.9,5.0,1500.0,441.0,67.0,7.0,59.0,1.0,49.0,0.048736917219012146,0.05155422169235938,56.0,76.0,0,0,1,0,1,0,0,0,0
623,624,19,7,8281.283000000001,78,9.99,129.9,3634.32,14,9.99,49.99,555.82,5.0,4000.0,70.0,217.0,1.0,46.0,2.0,291.0,0.020596083336597945,0.024573309501953546,40.0,119.91000000000001,0,0,1,0,1,0,0,0,0
624,625,19,7,475.49,3,29.99,29.99,89.97,1,29.99,29.99,29.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,1,0,1,0,0,0,0
625,626,19,7,1798.589,27,3.99,29.99,409.73,5,3.99,29.99,70.95,5.0,4000.0,577.0,299.0,16.0,57.0,2.0,22.0,0.06557970195156147,0.06802206938251076,26.0,26.0,0,0,1,0,1,0,0,0,0
626,627,19,7,3448.225,47,9.99,59.9,1482.1,5,12.99,49.9,118.86,1.0,600.0,70.0,20.0,0.0,49.0,2.0,309.0,0.035152399950214776,0.04598828831590888,36.91,49.91,0,0,1,0,1,0,0,0,0
627,628,19,7,1839.6689999999999,53,3.0,20.0,499.88,13,3.99,19.99,169.88,5.0,1600.0,574.0,99.0,16.0,47.0,2.0,22.0,0.11203039515107059,0.07893606178995012,15.999999999999998,17.0,0,0,1,0,1,0,0,0,0
628,629,19,7,1856.241,19,2.99,36.9,200.64,5,4.99,19.95,41.91,5.0,4000.0,554.0,221.0,7.0,47.0,2.0,149.0,0.10159016832926507,0.10856079404466502,14.959999999999999,33.91,0,0,1,0,1,0,0,0,0
629,630,19,7,2803.583,40,19.99,149.95,2208.78,6,19.99,119.95,349.81,5.0,4000.0,514.0,218.0,14.0,49.0,2.0,23.0,0.017662110770146334,0.01564344746162928,99.96000000000001,129.95999999999998,0,0,1,0,1,0,0,0,0
630,631,19,7,97.789,5,11.99,19.99,63.96,2,11.99,19.99,31.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07696748123917645,0.05772561092938234,7.999999999999998,7.999999999999998,0,0,0,0,0,1,0,0,0
631,632,19,7,24.405,4,7.0,7.0,28.0,1,7.0,7.0,7.0,1.0,800.0,504.0,78.0,12.0,43.0,2.0,12.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0,0,0,0,0,1,0,0,0
632,633,19,7,2104.474,29,14.99,19.99,64.96,1,14.99,14.99,14.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.48788782504054834,0.06671114076050699,0.0,4.999999999999998,0,0,1,0,1,0,0,0,0
633,634,19,7,6426.3640000000005,21,5.99,399.99,1405.82,16,14.99,399.99,1059.86,1.0,2000.0,484.0,133.0,2.0,46.0,2.0,43.0,0.011512482580369264,0.010887580103920085,385.0,394.0,0,0,1,0,1,0,0,0,0
634,635,19,7,1270.375,15,3.99,17.99,185.07,4,3.99,17.99,48.76,1.0,4000.0,577.0,220.0,5.0,53.0,1.0,69.0,0.08473932664212425,0.0844534146376376,13.999999999999998,13.999999999999998,0,0,1,0,1,0,0,0,0
635,636,19,7,1767.13,12,9.99,69.99,241.78,1,35.99,35.99,35.99,1.0,600.0,552.0,204.0,1.0,49.0,2.0,151.0,0.04900031328069146,0.02778549597110308,0.0,59.99999999999999,0,0,1,0,1,0,0,0,0
636,637,19,7,5.577999999999999,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005000083334722245,0.005000083334722245,599.99,599.99,0,0,0,0,0,1,0,0,0
637,638,19,7,1930.0870000000002,36,3.99,259.99,4299.44,10,3.99,49.99,149.91,5.0,600.0,70.0,24.0,0.0,42.0,2.0,402.0,0.008565216309329313,0.06353907892222437,46.0,256.0,0,1,0,0,1,0,0,0,0
638,639,19,7,25.915,3,29.99,29.99,89.97,1,29.99,29.99,29.99,1.0,3700.0,563.0,223.0,36.0,55.0,2.0,6.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,0,0,0,1,0,0,0
639,640,19,7,3819.0759999999996,5,499.0,799.99,3698.96,1,799.99,799.99,799.99,1.0,3000.0,471.0,175.0,7.0,56.0,2.0,67.0,0.0013517312974457686,0.001250015625195315,0.0,300.99,0,0,1,0,0,1,0,0,0
640,641,19,7,121.242,2,29.99,29.99,59.98,1,29.99,29.99,29.99,2.0,1600.0,452.0,44.0,8.0,24.0,1.0,206.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,1,0,1,0,0,0,0
641,642,19,7,1009.5889999999999,20,3.99,99.99,963.86,3,3.99,99.99,133.97,1.0,600.0,557.0,11.0,3.0,30.0,2.0,100.0,0.021539237310634205,0.024946839473027713,96.0,96.0,0,0,1,0,1,0,0,0,0
642,643,19,7,2468.078,16,4.99,499.99,724.85,2,12.99,14.99,27.98,5.0,1500.0,490.0,29.0,15.0,29.0,2.0,212.0,0.020697841945597137,0.07063809748057452,2.0,495.0,0,0,1,0,1,0,0,0,0
643,644,19,7,982.7639999999999,25,9.99,89.99,781.55,4,9.99,19.99,52.96,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.032787671835389894,0.07545371510265678,9.999999999999998,80.0,0,0,1,0,1,0,0,0,0
644,645,19,7,390.408,5,19.99,39.99,159.95,3,29.99,39.99,99.97,1.0,3000.0,508.0,111.0,29.0,60.0,2.0,5.0,0.030827110241520968,0.02948237375226382,10.000000000000004,20.000000000000004,0,0,1,0,1,0,0,0,0
645,646,19,7,1404.0379999999998,26,29.99,499.99,6109.74,11,29.99,499.99,2339.89,4.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0038719790218846918,0.004350116728132204,470.0,470.0,0,0,1,0,1,0,0,0,0
646,647,19,7,383.55400000000003,9,9.99,27.99,148.91,3,9.99,27.99,57.97,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06336466363924385,0.053600142933714484,18.0,18.0,0,0,1,0,1,0,0,0,0
647,648,19,7,3156.385,66,7.0,159.95,2981.91,4,7.0,47.96,118.94,1.0,3000.0,541.0,177.0,12.0,35.0,1.0,5.0,0.02228680267834351,0.03467105833405564,40.96,152.95,0,0,1,0,1,0,0,0,0
648,649,19,7,1098.57,27,3.0,11.99,248.8,4,3.0,11.99,36.97,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.10815976369915078,0.10505944152612662,8.99,8.99,0,0,1,0,1,0,0,0,0
649,650,19,7,766.3810000000001,33,9.99,29.99,482.75,6,9.99,22.99,93.94,1.0,2100.0,488.0,170.0,16.0,44.0,1.0,5.0,0.06992783447482198,0.06558920973411143,12.999999999999998,20.0,0,0,1,0,1,0,0,0,0
650,651,19,7,375.259,15,19.99,39.99,344.67,1,29.99,29.99,29.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.041776646854408385,0.03334444814938313,0.0,20.000000000000004,0,0,1,0,1,0,0,0,0
651,652,19,7,723.199,15,5.99,29.8,121.66,3,5.99,19.99,45.93,5.0,3000.0,461.0,72.0,15.0,41.0,1.0,6.0,0.11726410707426055,0.061266348791987425,13.999999999999998,23.810000000000002,0,0,1,0,1,0,0,0,0
652,653,19,7,3549.07,27,9.99,17.99,341.73,7,9.99,17.99,89.93,5.0,300.0,452.0,86.0,13.0,51.0,2.0,350.0,0.08150375491842177,0.08112302483069975,7.999999999999998,7.999999999999998,0,0,1,0,1,0,0,0,0
653,654,19,7,243.18400000000003,9,44.99,49.99,144.97,1,49.99,49.99,49.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.06208181002966131,0.020004000800160033,0.0,5.0,0,0,1,0,1,0,0,0,0
654,655,19,7,559.194,3,19.99,19.99,59.97,1,19.99,19.99,19.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05002501250625311,0.05002501250625312,0.0,0.0,0,0,1,0,1,0,0,0,0
655,656,19,7,807.814,3,499.99,499.99,1499.97,1,499.99,499.99,499.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.002000040000800016,0.002000040000800016,0.0,0.0,0,0,1,0,1,0,0,0,0
656,657,19,7,166.173,11,19.99,34.99,349.89,1,34.99,34.99,34.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03138239447669857,0.028579594169762787,0.0,15.000000000000004,0,0,1,0,1,0,0,0,0
657,658,19,7,1085.175,29,14.99,39.99,359.77,3,14.99,39.99,94.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07781236104935528,0.02791476691169629,25.0,25.0,0,0,0,0,0,1,0,0,0
658,659,19,7,325.504,3,17.99,17.99,53.97,3,17.99,17.99,53.97,1.0,600.0,474.0,141.0,3.0,38.0,2.0,22.0,0.05558643690939409,0.05558643690939409,0.0,0.0,0,0,1,0,1,0,0,0,0
659,660,19,7,2674.2870000000003,65,9.99,89.99,712.41,6,12.99,29.99,137.9,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.09198472407707965,0.04458040614287251,17.0,80.0,0,0,1,0,1,0,0,0,0
660,661,19,7,522.34,6,229.99,649.99,2319.94,2,279.99,649.99,929.98,5.0,4000.0,466.0,130.0,11.0,40.0,1.0,23.0,0.0025354856126106108,0.0021140152778965004,370.0,420.0,0,0,1,0,1,0,0,0,0
661,662,19,7,457.019,6,10.0,20.0,110.0,1,20.0,20.0,20.0,1.0,4000.0,557.0,61.0,10.0,32.0,2.0,89.0,0.05625,0.05,0.0,10.0,0,0,1,0,1,0,0,0,0
662,663,19,7,1950.203,71,6.99,39.99,792.63,6,9.99,22.99,72.94,1.0,5000.0,548.0,313.0,14.0,49.0,1.0,148.0,0.09115709092080744,0.08416864335450301,12.999999999999998,33.0,0,0,1,0,1,0,0,0,0
663,664,19,7,2608.645,55,4.99,39.99,874.53,3,12.49,34.99,62.47,1.0,300.0,477.0,46.0,0.0,24.0,2.0,16.0,0.05593335548314532,0.04446420631391729,22.5,35.0,0,0,1,0,1,0,0,0,0
664,665,19,7,811.2139999999999,37,7.0,24.99,381.77,2,9.99,19.99,29.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.09898864612155328,0.08006405124099279,9.999999999999998,17.99,0,0,0,0,0,1,0,0,0
665,666,19,7,146.732,3,24.99,24.99,74.97,1,24.99,24.99,24.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.040016006402561026,0.040016006402561026,0.0,0.0,0,0,0,0,0,1,0,0,0
666,667,19,7,0.0,1,999.99,999.99,999.99,1,999.99,999.99,999.99,1.0,2200.0,498.0,119.0,9.0,41.0,2.0,46.0,0.001000010000100001,0.001000010000100001,0.0,0.0,0,0,0,0,0,1,0,0,0
667,668,19,7,9493.608,101,7.99,119.99,3075.03,3,22.99,74.99,122.97,1.0,600.0,495.0,20.0,24.0,31.0,2.0,44.0,0.032816865678246626,0.025702535983550375,52.0,112.0,0,0,1,0,1,0,0,0,0
668,669,19,7,308.502,11,14.99,24.99,219.9,3,14.99,24.99,64.97,5.0,900.0,540.0,219.0,6.0,47.0,2.0,12.0,0.05094904169484303,0.04617515776512236,9.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0
669,670,19,7,234.297,11,11.99,19.99,203.89,1,19.99,19.99,19.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0539506596694296,0.05002501250625313,0.0,7.999999999999998,0,0,0,0,0,1,0,0,0
670,671,19,7,78.431,5,11.95,12.99,63.91,1,12.99,12.99,12.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07823501799405415,0.07698229407236336,0.0,1.040000000000001,0,0,0,0,0,1,0,0,0
671,672,19,7,991.0010000000001,5,39.99,99.99,369.95,1,99.99,99.99,99.99,5.0,2500.0,553.0,81.0,10.0,54.0,1.0,58.0,0.013335111348179758,0.010001000100010001,0.0,59.99999999999999,0,0,1,0,1,0,0,0,0
672,673,19,7,862.722,16,19.99,29.99,349.84,5,19.99,29.99,109.95,1.0,1000.0,80.0,74.0,3.0,59.0,1.0,39.0,0.04631357437375504,0.04612055202753041,10.0,10.0,0,0,1,0,1,0,0,0,0
673,674,19,7,5382.097,95,10.99,79.99,2854.34,5,24.99,39.99,174.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.033959361829556604,0.02876860452427641,15.000000000000004,69.0,0,0,1,0,0,1,0,0,0
674,675,19,7,265.841,2,19.99,49.99,69.98,2,19.99,49.99,69.98,1.0,4000.0,581.0,207.0,14.0,59.0,2.0,62.0,0.029420417769932327,0.029420417769932327,30.000000000000004,30.000000000000004,0,0,1,0,1,0,0,0,0
675,676,19,7,250.74599999999998,6,14.99,49.99,194.94,2,14.99,49.99,64.98,1.0,4000.0,574.0,220.0,10.0,54.0,2.0,31.0,0.029833459101837385,0.02983345910183739,35.0,35.0,0,0,1,0,1,0,0,0,0
676,677,19,7,265.49,3,129.99,129.99,259.98,1,129.99,129.99,129.99,1.0,800.0,503.0,16.0,3.0,22.0,2.0,116.0,0.011539349180706208,0.007692899453804138,0.0,0.0,0,0,1,0,1,0,0,0,0
677,678,19,7,577.0369999999999,8,39.99,69.99,479.92,4,39.99,69.99,239.96,1.0,600.0,442.0,123.0,9.0,35.0,1.0,10.0,0.01697819074225563,0.016984016153686474,29.999999999999993,29.999999999999993,0,0,1,0,1,0,0,0,0
678,679,19,7,572.289,16,7.0,19.99,214.48,2,16.8,19.99,36.79,1.0,0.0,383.0,5.0,5.0,50.0,2.0,141.0,0.07426903632667953,0.05467867167280283,3.1899999999999977,12.989999999999998,0,0,1,0,0,1,0,0,0
679,680,19,7,1196.546,23,12.0,64.99,945.81,2,29.99,64.99,94.98,1.0,600.0,70.0,221.0,0.0,55.0,2.0,547.0,0.024861191679787852,0.02195603913054085,35.0,52.989999999999995,0,0,1,0,1,0,0,0,0
680,681,19,7,111.90899999999999,5,3.99,9.99,37.95,5,3.99,9.99,37.95,1.0,4000.0,613.0,95.0,10.0,45.0,1.0,98.0,0.13175230566534915,0.13175230566534915,6.0,6.0,0,0,1,0,1,0,0,0,0
681,682,19,7,1782.493,6,49.99,329.99,1609.94,1,299.99,299.99,299.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0037268469632408666,0.003333444448148273,0.0,280.0,0,0,1,0,1,0,0,0,0
682,683,19,7,306.224,5,499.99,499.99,2499.95,2,499.99,499.99,999.98,5.0,7500.0,502.0,334.0,28.0,49.0,2.0,10.0,0.002000040000800016,0.002000040000800016,0.0,0.0,0,0,1,0,1,0,0,0,0
683,684,19,7,1837.7620000000002,37,1.0,39.95,639.79,3,7.0,29.99,51.99,1.0,1500.0,499.0,29.0,9.0,29.0,2.0,18.0,0.05693736889421636,0.056260548852909924,22.99,38.95,0,0,1,0,1,0,0,0,0
684,685,19,7,1745.773,29,9.99,29.99,524.63,9,9.99,29.99,158.87,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05854741218398167,0.060543274987555,20.0,20.0,0,0,1,0,1,0,0,0,0
685,686,19,7,9.517000000000001,1,6.99,6.99,6.99,1,6.99,6.99,6.99,1.0,300.0,537.0,5.0,0.0,53.0,1.0,34.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0
686,687,19,7,579.988,9,10.0,29.99,195.95,3,10.0,29.99,59.99,1.0,600.0,440.0,71.0,1.0,24.0,2.0,33.0,0.04477786733351244,0.04884629698548567,19.99,19.99,0,0,1,0,1,0,0,0,0
687,688,19,7,266.478,2,59.99,59.99,119.98,1,59.99,59.99,59.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.016669444907484583,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0
688,689,19,7,6.567,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,1,0,1,0,0,0,0
689,690,19,7,164.855,3,449.99,449.99,1349.97,1,449.99,449.99,449.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0022222716060356896,0.0022222716060356896,0.0,0.0,0,0,0,0,0,1,0,0,0
690,691,19,7,4472.887,66,3.99,49.99,1231.41,7,3.99,17.99,61.94,1.0,4000.0,569.0,159.0,18.0,48.0,2.0,67.0,0.054335310966159456,0.13923249525343764,17.99,49.99,0,0,1,0,1,0,0,0,0
691,692,19,7,14011.702,98,9.99,119.99,4143.37,16,9.99,109.99,656.08,5.0,5500.0,536.0,433.0,22.0,57.0,2.0,9.0,0.022576557053678094,0.02305453357796754,100.0,110.0,0,0,1,0,1,0,0,0,0
692,693,19,7,486.18800000000005,12,19.99,19.99,119.94,2,19.99,19.99,39.98,1.0,600.0,70.0,183.0,10.0,41.0,1.0,260.0,0.0912220816290498,0.05002501250625313,0.0,0.0,0,0,1,0,1,0,0,0,0
693,694,19,7,418.776,4,1199.99,1199.99,4799.96,1,1199.99,1199.99,1199.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0008333402778356486,0.0008333402778356486,0.0,0.0,0,0,1,0,1,0,0,0,0
694,695,19,7,395.778,20,14.99,29.99,534.8,4,29.99,29.99,119.96,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.037852160276861516,0.03334444814938312,0.0,14.999999999999998,0,0,1,0,0,1,0,0,0
695,696,19,7,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.006920654693934046,0.006920654693934046,69.01,69.01,0,0,0,0,0,1,0,0,0
696,697,19,7,1048.4289999999999,25,19.99,29.99,624.75,6,19.99,29.99,159.94,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04108038455968625,0.038348033412808236,10.0,10.0,0,0,1,0,1,0,0,0,0
697,698,19,7,1172.907,4,12.95,12.95,51.8,0,0.0,0.0,0.0,1.0,3200.0,543.0,218.0,10.0,59.0,2.0,74.0,0.07722007722007722,0.0,0.0,12.95,0,0,1,0,0,1,0,0,0
698,699,19,7,4755.061,124,12.99,170.0,4571.94,9,17.99,59.99,327.82,1.0,600.0,496.0,15.0,1.0,42.0,2.0,192.0,0.0268892320813668,0.028381255820653293,42.0,157.01,0,0,1,0,1,0,0,0,0
699,700,19,7,1723.775,21,34.99,139.95,1468.57,2,79.99,139.95,219.94,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.014113812620949556,0.009261717616404354,59.959999999999994,104.95999999999998,0,0,1,0,1,0,0,0,0
700,701,19,7,564.681,23,9.99,29.99,449.81,8,9.99,29.99,179.92,1.0,600.0,575.0,35.0,6.0,51.0,2.0,66.0,0.051912350095207664,0.0430352721561789,20.0,20.0,0,0,1,0,1,0,0,0,0
701,702,19,7,803.206,2,159.99,159.99,319.98,1,159.99,159.99,159.99,5.0,800.0,396.0,4.0,2.0,27.0,2.0,61.0,0.006250390649415588,0.006250390649415588,0.0,0.0,0,0,1,0,1,0,0,0,0
702,703,19,7,2380.324,50,9.99,449.99,4246.59,12,9.99,449.99,1202.88,1.0,4000.0,567.0,158.0,6.0,38.0,2.0,81.0,0.007870640357566756,0.007553197815036648,440.0,440.0,0,0,1,0,1,0,0,0,0
703,704,19,7,125.016,2,499.99,499.99,999.98,1,499.99,499.99,499.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.002000040000800016,0.002000040000800016,0.0,0.0,0,0,1,0,1,0,0,0,0
704,705,19,7,5881.3330000000005,170,14.99,79.99,3909.87,9,24.99,59.99,404.91,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04627605740669268,0.02230811605683562,35.0,65.0,0,0,1,0,1,0,0,0,0
705,706,19,7,627.988,2,299.99,299.99,599.98,1,299.99,299.99,299.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.003333444448148272,0.003333444448148272,0.0,0.0,0,0,1,0,1,0,0,0,0
706,707,19,7,3634.7790000000005,91,3.0,89.99,1495.82,5,7.0,69.99,141.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05791107498770728,0.032801550618756524,62.989999999999995,86.99,0,0,1,0,1,0,0,0,0
707,708,19,7,1206.621,51,19.9,79.99,2471.21,5,19.95,59.95,239.65,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.019486445553247255,0.019255764694555432,40.0,60.089999999999996,0,0,1,0,1,0,0,0,0
708,709,19,7,5224.851,28,9.99,99.99,804.7,2,19.99,39.99,59.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.035116577797081626,0.03572704537334763,20.000000000000004,90.0,0,0,1,0,1,0,0,0,0
