sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder
1271|19|7|1817.71|35|6.99|29.99|446.7|8|6.99|29.99|110.93|?|y|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|1858.544|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|y|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|1878.248|35|6.99|29.99|446.7|8|6.99|29.99|110.93|1|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|1973.741|35|6.99|29.99|446.7|8|6.99|29.99|110.93|1|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|1980.974|35|6.99|29.99|446.7|8|6.99|29.99|110.93|3|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2006.085|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2119.736|35|6.99|29.99|446.7|8|6.99|29.99|110.93|5|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2142.585|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2154.219|35|6.99|29.99|446.7|8|6.99|29.99|110.93|5|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2213.25|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2307.703|35|6.99|29.99|446.7|8|6.99|29.99|110.93|5|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2332.929|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2340.502|35|6.99|29.99|446.7|8|6.99|29.99|110.93|3|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2479.74|35|6.99|29.99|446.7|8|6.99|29.99|110.93|4|n|completely orderable|25699|4000|531|262|2|54|1|7
1271|19|7|2607.319|35|6.99|29.99|446.7|8|6.99|29.99|110.93|5|n|completely orderable|25699|4000|531|262|2|54|1|7
1272|19|7|43.538|3|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?
1272|19|7|122.139|6|9.99|59.99|209.94|2|9.99|59.99|69.98|?|?|?|?|?|?|?|?|?|?|?
1272|19|7|518.156|9|9.99|59.99|359.91|3|9.99|59.99|119.97|?|?|?|?|?|?|?|?|?|?|?
1272|19|7|899.454|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|993.751|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1024.932|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1053.545|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1071.583|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1083.765|14|9.99|69.99|554.88|3|9.99|59.99|119.97|1|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1114.178|14|9.99|69.99|554.88|3|9.99|59.99|119.97|1|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1117.955|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1193.303|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1210.827|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1229.554|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1272|19|7|1348.54|14|9.99|69.99|554.88|3|9.99|59.99|119.97|2|y|completely orderable|?|?|?|?|?|?|?|?
1273|19|7|60.303|3|29.99|29.99|89.97|1|29.99|29.99|29.99|?|?|?|25700|5000|585|351|2|67|2|21
1273|19|7|152.088|3|29.99|29.99|89.97|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|254.269|3|29.99|29.99|89.97|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|348.132|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|430.095|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|471.649|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|503.413|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|517.232|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|546.119|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|636.444|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|642.152|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1273|19|7|645.528|4|29.99|29.99|119.96|1|29.99|29.99|29.99|2|y|completely orderable|25700|5000|585|351|2|67|2|21
1274|19|7|305.957|9|17.99|27.95|211.71|1|27.95|27.95|27.95|?|?|?|?|?|?|?|?|?|?|?
1274|19|7|370.618|12|17.99|27.95|265.68|2|17.99|27.95|45.94|?|?|?|?|?|?|?|?|?|?|?
1274|19|7|401.055|14|17.99|27.95|301.66|3|17.99|27.95|63.93|?|?|?|?|?|?|?|?|?|?|?
1274|19|7|1223.167|21|12.99|69.99|567.59|4|12.99|27.95|76.92|?|?|?|?|?|?|?|?|?|?|?
1274|19|7|1307.744|22|12.99|69.99|585.58|4|12.99|27.95|76.92|1|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1340.011|22|12.99|69.99|585.58|4|12.99|27.95|76.92|1|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1395.434|24|12.99|69.99|641.48|5|12.99|27.95|104.87|?|?|?|?|?|?|?|?|?|?|?
1274|19|7|1406.744|24|12.99|69.99|641.48|5|12.99|27.95|104.87|2|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1418.556|24|12.99|69.99|641.48|5|12.99|27.95|104.87|1|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1451.241|24|12.99|69.99|641.48|5|12.99|27.95|104.87|1|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1501.855|24|12.99|69.99|641.48|5|12.99|27.95|104.87|2|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|1882.765|24|12.99|69.99|641.48|5|12.99|27.95|104.87|2|y|completely orderable|?|?|?|?|?|?|?|?
1274|19|7|2060.323|24|12.99|69.99|641.48|5|12.99|27.95|104.87|?|y|completely orderable|?|?|?|?|?|?|?|?
1275|19|7|4.313|2|15.99|15.99|31.98|1|15.99|15.99|15.99|?|?|?|?|?|?|?|?|?|?|?
1275|19|7|18.285|2|15.99|15.99|31.98|1|15.99|15.99|15.99|1|y|completely orderable|?|?|?|?|?|?|?|?
1275|19|7|52.257|2|15.99|15.99|31.98|1|15.99|15.99|15.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1276|19|7|94.954|5|12.99|12.99|51.96|1|12.99|12.99|12.99|?|?|?|25701|4500|543|389|20|55|2|7
1276|19|7|103.429|5|12.99|12.99|51.96|1|12.99|12.99|12.99|2|y|completely orderable|25701|4500|543|389|20|55|2|7
1276|19|7|191.602|5|12.99|12.99|51.96|1|12.99|12.99|12.99|2|y|completely orderable|25701|4500|543|389|20|55|2|7
1276|19|7|198.975|5|12.99|12.99|51.96|1|12.99|12.99|12.99|2|y|completely orderable|25701|4500|543|389|20|55|2|7
1276|19|7|233.801|5|12.99|12.99|51.96|1|12.99|12.99|12.99|2|y|completely orderable|25701|4500|543|389|20|55|2|7
1276|19|7|253.76|5|12.99|12.99|51.96|1|12.99|12.99|12.99|2|y|completely orderable|25701|4500|543|389|20|55|2|7
1276|19|7|290.817|5|12.99|12.99|51.96|1|12.99|12.99|12.99|?|y|completely orderable|25701|4500|543|389|20|55|2|7
1277|19|7|141.757|7|24.99|24.99|174.93|1|24.99|24.99|24.99|?|?|?|25702|600|493|12|4|36|2|29
1278|19|7|1184.113|16|3.99|14.99|61.95|1|14.99|14.99|14.99|?|?|?|25703|1400|462|38|10|81|1|569
1278|19|7|1211.461|18|3.99|14.99|87.93|2|12.99|14.99|27.98|?|?|?|25703|1400|462|38|10|81|1|569
1278|19|7|1254.827|22|3.99|19.99|157.89|3|12.99|19.99|47.97|?|?|?|25703|1400|462|38|10|81|1|569
1279|19|7|212.341|4|19.99|19.99|79.96|1|19.99|19.99|19.99|?|?|?|25704|800|543|72|0|53|1|140
1279|19|7|247.94|6|9.99|19.99|99.94|2|9.99|19.99|29.98|?|?|?|25704|800|543|72|0|53|1|140
1279|19|7|278.214|6|9.99|19.99|99.94|2|9.99|19.99|29.98|1|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|322.081|6|9.99|19.99|99.94|2|9.99|19.99|29.98|1|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|343.786|6|9.99|19.99|99.94|2|9.99|19.99|29.98|1|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|357.169|6|9.99|19.99|99.94|2|9.99|19.99|29.98|2|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|491.097|6|9.99|19.99|99.94|2|9.99|19.99|29.98|2|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|583.437|6|9.99|19.99|99.94|2|9.99|19.99|29.98|2|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|628.849|6|9.99|19.99|99.94|2|9.99|19.99|29.98|2|y|completely orderable|25704|800|543|72|0|53|1|140
1279|19|7|664.754|6|9.99|19.99|99.94|2|9.99|19.99|29.98|?|y|completely orderable|25704|800|543|72|0|53|1|140
1280|19|7|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?
1280|19|7|4.222|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|10.027|2|27.99|27.99|55.98|1|27.99|27.99|27.99|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|204.455|8|14.99|149.95|566.72|2|27.99|149.95|177.94|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|282.882|12|14.99|149.95|666.52|3|24.95|149.95|202.89|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|393.961|15|14.99|149.95|786.37|4|24.95|149.95|242.84|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|446.604|18|14.99|149.95|996.22|5|24.95|149.95|312.79|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|633.154|22|7.0|149.95|1078.07|6|24.95|149.95|337.74|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|816.451|26|7.0|149.95|1202.87|7|24.95|149.95|362.69|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|941.827|29|7.0|149.95|1412.72|8|24.95|149.95|432.64|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|999.383|32|7.0|149.95|1487.57|9|24.95|149.95|457.59|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|1078.09|35|7.0|149.95|1667.42|10|24.95|149.95|517.54|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|1167.134|38|7.0|149.95|1805.27|11|24.95|149.95|563.49|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|1433.894|42|7.0|149.95|2045.07|12|24.95|149.95|623.44|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|2161.783|46|7.0|149.95|2264.87|13|24.95|149.95|673.39|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|2175.888|46|7.0|149.95|2264.87|13|24.95|149.95|673.39|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2190.928|46|7.0|149.95|2264.87|13|24.95|149.95|673.39|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2489.877|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|2501.775|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2514.631|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2564.878|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2589.788|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2655.325|48|7.0|149.95|2356.77|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2875.814|49|7.0|149.95|2381.72|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2910.376|49|7.0|149.95|2381.72|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|2950.803|49|7.0|149.95|2381.72|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3106.621|49|7.0|149.95|2381.72|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3256.622|50|7.0|149.95|2409.71|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3322.453|51|7.0|149.95|2434.66|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3364.183|52|7.0|149.95|2459.61|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3523.938|52|7.0|149.95|2459.61|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3645.084|52|7.0|149.95|2459.61|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3648.365|52|7.0|149.95|2459.61|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|3652.521|52|7.0|149.95|2459.61|14|24.95|149.95|719.34|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4074.241|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|?|?|?|?|?|?|?|?|?|?|?
1281|19|7|4086.95|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4098.615|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|1|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4175.429|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4552.973|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4571.311|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4583.899|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4589.943|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|4599.129|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|5017.226|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|5399.828|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1281|19|7|5407.126|55|7.0|149.95|2609.46|15|24.95|149.95|769.29|2|y|completely orderable|?|?|?|?|?|?|?|?
1282|19|7|253.519|3|139.99|139.99|419.97|1|139.99|139.99|139.99|?|?|?|?|?|?|?|?|?|?|?
1282|19|7|268.214|3|139.99|139.99|419.97|1|139.99|139.99|139.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1282|19|7|827.59|4|139.99|139.99|559.96|1|139.99|139.99|139.99|1|y|completely orderable|?|?|?|?|?|?|?|?
1282|19|7|865.24|4|139.99|139.99|559.96|1|139.99|139.99|139.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1282|19|7|1299.761|4|139.99|139.99|559.96|1|139.99|139.99|139.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1283|19|7|129.196|3|3.99|10.0|23.99|1|10.0|10.0|10.0|?|?|?|?|?|?|?|?|?|?|?
1283|19|7|480.374|9|3.99|24.99|104.96|2|10.0|10.0|20.0|?|?|?|?|?|?|?|?|?|?|?
1283|19|7|1067.975|13|3.99|24.99|135.94|2|10.0|10.0|20.0|1|y|completely orderable|?|?|?|?|?|?|?|?
1283|19|7|1366.958|17|3.99|24.99|185.93|3|10.0|10.0|30.0|?|?|?|?|?|?|?|?|?|?|?
1284|19|7|0.0|1|58.82|58.82|58.82|1|58.82|58.82|58.82|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|2|19.99|58.82|78.81|2|19.99|58.82|78.81|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|3|9.99|58.82|88.8|3|9.99|58.82|88.8|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|4|9.99|58.82|114.0|4|9.99|58.82|114.0|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|5|9.99|58.82|123.99|5|9.99|58.82|123.99|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|6|9.99|58.82|143.98|6|9.99|58.82|143.98|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|7|9.99|58.82|158.97|7|9.99|58.82|158.97|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|8|9.99|58.82|193.96|8|9.99|58.82|193.96|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|9|9.99|58.82|219.16|9|9.99|58.82|219.16|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|10|9.99|58.82|229.15|10|9.99|58.82|229.15|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|11|9.99|58.82|244.14|11|9.99|58.82|244.14|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|12|9.99|58.82|254.13|12|9.99|58.82|254.13|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|13|9.99|58.82|264.12|13|9.99|58.82|264.12|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|14|9.99|58.82|274.11|14|9.99|58.82|274.11|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|15|9.99|58.82|284.1|15|9.99|58.82|284.1|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|16|9.99|58.82|294.09|16|9.99|58.82|294.09|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|17|9.99|58.82|309.08|17|9.99|58.82|309.08|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|18|9.99|58.82|324.07|18|9.99|58.82|324.07|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|0.0|19|9.99|58.82|374.06|19|9.99|58.82|374.06|?|?|?|25705|600|613|223|5|58|2|69
1284|19|7|103.226|19|9.99|58.82|374.06|19|9.99|58.82|374.06|1|y|completely orderable|25705|600|613|223|5|58|2|69
1284|19|7|128.528|19|9.99|58.82|374.06|19|9.99|58.82|374.06|1|y|completely orderable|25705|600|613|223|5|58|2|69
1285|19|7|1641.965|71|8.99|39.99|1365.42|1|8.99|8.99|8.99|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|1985.946|78|8.99|39.99|1470.35|2|8.99|14.99|23.98|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|2918.921|81|1.0|39.99|1473.35|3|1.0|14.99|24.98|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|2961.161|88|1.0|39.99|1480.35|4|1.0|14.99|25.98|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|2990.467|90|1.0|39.99|1482.35|5|1.0|14.99|26.98|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|3108.232|105|1.0|39.99|1497.35|6|1.0|14.99|27.98|?|?|?|?|?|?|?|?|?|?|?
1285|19|7|3878.794|159|1.0|39.99|1645.35|7|1.0|14.99|32.98|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|487.877|6|3.0|9.99|33.95|1|8.99|8.99|8.99|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|2108.382|8|3.0|9.99|41.93|2|3.99|8.99|12.98|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|5085.475|51|1.0|10.0|276.91|3|3.99|8.99|21.97|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|5179.554|51|1.0|10.0|276.91|3|3.99|8.99|21.97|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|5341.091|52|1.0|10.0|285.9|4|3.99|8.99|30.96|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|5345.526|52|1.0|10.0|285.9|4|3.99|8.99|30.96|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|5417.381|52|1.0|10.0|285.9|4|3.99|8.99|30.96|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|6059.657|53|1.0|10.0|295.89|5|3.99|9.99|40.95|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|6359.751|54|1.0|24.99|320.88|6|3.99|24.99|65.94|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|6564.669|55|1.0|69.99|390.87|7|3.99|69.99|135.93|?|?|?|?|?|?|?|?|?|?|?
1286|19|7|6777.846|55|1.0|69.99|390.87|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|6823.612|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7002.296|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7302.093|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7524.786|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7636.935|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7730.0|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7754.343|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7779.347|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7831.11|56|1.0|69.99|394.86|7|3.99|69.99|135.93|2|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|7959.998|56|1.0|69.99|394.86|7|3.99|69.99|135.93|2|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8014.875|56|1.0|69.99|394.86|7|3.99|69.99|135.93|2|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8057.882|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8256.831|56|1.0|69.99|394.86|7|3.99|69.99|135.93|1|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8269.375|56|1.0|69.99|394.86|7|3.99|69.99|135.93|2|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8426.795|56|1.0|69.99|394.86|7|3.99|69.99|135.93|2|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8470.322|56|1.0|69.99|394.86|7|3.99|69.99|135.93|?|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8551.451|56|1.0|69.99|394.86|7|3.99|69.99|135.93|4|y|completely orderable|?|?|?|?|?|?|?|?
1286|19|7|8620.806|56|1.0|69.99|394.86|7|3.99|69.99|135.93|?|y|completely orderable|?|?|?|?|?|?|?|?
1287|19|7|163.844|4|74.99|99.99|374.96|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?
1287|19|7|193.612|4|74.99|99.99|374.96|1|99.99|99.99|99.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1287|19|7|345.205|4|74.99|99.99|374.96|1|99.99|99.99|99.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1287|19|7|407.877|4|74.99|99.99|374.96|1|99.99|99.99|99.99|2|y|completely orderable|?|?|?|?|?|?|?|?
1287|19|7|430.332|4|74.99|99.99|374.96|1|99.99|99.99|99.99|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|157.352|4|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?
1288|19|7|216.422|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|?|?|?|?|?|?|?|?|?|?
1288|19|7|234.026|7|9.99|9.99|59.94|2|9.99|9.99|19.98|2|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|507.933|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|519.562|7|9.99|9.99|59.94|2|9.99|9.99|19.98|3|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|572.423|7|9.99|9.99|59.94|2|9.99|9.99|19.98|3|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|620.98|7|9.99|9.99|59.94|2|9.99|9.99|19.98|3|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|685.496|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|707.481|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|915.533|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|931.826|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1019.443|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1024.533|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1084.13|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1102.261|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1118.265|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1473.007|7|9.99|9.99|59.94|2|9.99|9.99|19.98|4|y|completely orderable|?|?|?|?|?|?|?|?
1288|19|7|1486.193|7|9.99|9.99|59.94|2|9.99|9.99|19.98|?|y|completely orderable|?|?|?|?|?|?|?|?
